0.000292464,0.0477318,0.00190784,0.0506002,0.00352549,0.0583152,0.00514928,0.0692253,0.00680967,0.0819586,-0.0122471,0.0614723,-0.0150188,0.0694104,-0.0166281,0.0807335,-0.0188864,0.0902485,-0.0211532,0.0998206,-0.023422,0.109412,-0.0256889,0.119013,-0.0279518,0.12862,-0.0232589,0.121429,-0.0246842,0.130359,-0.0261063,0.139318,-0.027524,0.148295,-0.028938,0.157287,-0.0303488,0.166292,-0.0317571,0.175309
0.00392538,0.0355488,0.00632944,0.0325418,0.00873216,0.0378444,0.000114487,0.0362653,-0.000510966,0.0499036,-0.00140274,0.0641574,-0.0123059,0.0700127,-0.00355921,0.0941296,-0.0155376,0.0974143,-0.0171602,0.111098,-0.0187816,0.124807,-0.0204024,0.13855,-0.0220219,0.152303,-0.0236399,0.166059,-0.0252557,0.17979,-0.0268713,0.19355,-0.0284858,0.207307,-0.0378608,0.224059,-0.0398978,0.238015,-0.0419355,0.251975
-0.0114847,0.0271193,-0.00690513,0.0314294,-0.00234789,0.0655045,0.00660961,0.075824,0.0101173,0.0992149,0.0133508,0.121091,0.0161815,0.13955,0.0194599,0.164302,0.0221524,0.183977,0.00927122,0.149209,0.0109396,0.167526,0.0126098,0.185875,0.0142709,0.204239,0.0159365,0.222628,0.0176033,0.241038,0.0192717,0.259465,0.0396918,0.326294,0.0425938,0.347374,0.045497,0.368456,0.0484013,0.389541
-0.00325451,0.0272575,-0.00304927,0.0219989,-0.00295795,0.038926,-0.00301246,0.0619336,-0.00317098,0.0862223,-0.00343135,0.110652,-0.00106214,0.130528,0.0159224,0.120102,0.0182021,0.138631,0.0204897,0.157299,0.0227716,0.176036,0.0250455,0.194816,0.0273122,0.213624,0.0295836,0.232471,-0.00450983,0.213112,-0.00491948,0.229118,-0.00533159,0.245137,-0.00574579,0.261165,-0.00308232,0.284372,-0.00345496,0.300017
0.0161738,0.0532469,0.0204479,0.0836774,0.0252147,0.121923,0.0302542,0.162501,0.0167809,0.160924,0.0181114,0.191938,0.0194535,0.222872,0.0207025,0.255729,0.0352065,0.234939,0.038794,0.260437,0.0424169,0.285973,0.046069,0.311537,0.0813132,0.345367,0.0876882,0.372559,0.0940662,0.399785,0.100447,0.427041,0.106829,0.45432,0.113214,0.481619,0.1196,0.508934,0.125987,0.536264
-0.0229162,0.029965,-0.0290648,0.0385207,-0.0347117,0.0708994,-0.0400168,0.107518,-0.0450752,0.145146,-0.0275618,0.175395,-0.0291115,0.212857,-0.0351027,0.263864,-0.0378862,0.303817,-0.0405079,0.34325,-0.0431428,0.382714,-0.0457884,0.422201,-0.0484431,0.461704,-0.0492893,0.474182,-0.0516726,0.51146,-0.054055,0.54874,-0.0564365,0.586023,-0.0588173,0.623307,-0.0611972,0.660592,-0.0635765,0.697878
0.00437969,0.0220131,0.00480748,0.0303332,0.000717124,0.0487574,-0.000577099,0.0630328,-0.00249905,0.0698315,-0.00432736,0.0841623,-0.0153256,0.109661,-0.0184518,0.125788,-0.0215836,0.142007,-0.0247197,0.15829,-0.0278591,0.174619,-0.031001,0.190984,-0.0341449,0.207375,-0.0372905,0.223787,-0.0404373,0.240216,-0.0499231,0.264943,-0.0535799,0.281989,-0.0572377,0.299045,-0.0608963,0.31611,-0.0769131,0.319086
0.0117683,0.0167809,0.0077248,0.0236485,-0.00166717,0.030288,-0.00737243,0.0419023,-0.0132667,0.0511127,-0.019434,0.0651279,-0.0299713,0.0825013,-0.0366664,0.0970623,-0.0433649,0.1117,-0.0500658,0.126387,-0.0567686,0.141111,-0.0634729,0.155859,-0.0701785,0.170627,-0.0827831,0.190704,-0.0900099,0.206041,-0.0972381,0.221388,-0.104467,0.236744,-0.117306,0.286853,-0.124884,0.304167,-0.132447,0.321481
0.00218798,0.0114999,0.00233684,0.0166284,0.00487097,0.0240153,0.006029,0.0331828,0.0135642,0.0462338,0.0160362,0.056513,0.0151771,0.0638145,0.0172602,0.0736093,0.0193456,0.0834797,0.0214324,0.0934021,0.0235203,0.103362,0.0277459,0.114246,0.0301651,0.124611,0.0325875,0.134996,0.0350124,0.145397,0.0387055,0.168988,0.0412588,0.18025,0.0438139,0.191519,0.0463678,0.202791,0.0510752,0.206802
0.00284612,0.0111786,0.00435405,0.0168737,0.00590175,0.023905,0.00305148,0.0263354,0.0040272,0.0331444,0.00255089,0.0493049,0.00359554,0.0580911,0.00463965,0.0668151,0.00735296,0.0798204,0.00869156,0.0891335,0.0100318,0.0984661,0.0113733,0.107813,0.00326737,0.121684,0.00381127,0.13157,0.00435488,0.141465,0.00489831,0.151367,0.00544158,0.161274,0.00598473,0.171186,0.0065278,0.181103,0.0070708,0.191023
-0.00247752,0.0151351,0.000295469,0.0164852,0.00308435,0.0208554,0.00635931,0.0265855,0.00910561,0.0334948,0.0118026,0.0407056,0.0138078,0.0506175,0.0163259,0.0585162,0.0186747,0.0728814,0.0211269,0.0815797,0.0235709,0.090351,0.0260173,0.0991481,0.0284634,0.107972,0.0361699,0.116865,0.0389307,0.125561,0.0416912,0.134268,0.0444515,0.142985,0.0472115,0.151709,0.0499713,0.16044,0.0527309,0.169176
0.00235234,0.0159887,0.00166753,0.016898,0.0010071,0.020249,0.000358858,0.0251345,0.00148475,0.0443176,0.000918328,0.0533709,0.00035245,0.0625977,0.000201091,0.0680947,-0.000365871,0.0772554,-0.000906973,0.0863639,0.00199706,0.100817,0.00173684,0.11059,0.00147732,0.120378,0.00121835,0.130178,0.000959833,0.139987,-0.00268094,0.153344,-0.00313815,0.16343,-0.00359533,0.173521,-0.00405248,0.183616,-0.00450961,0.193715
0.00454583,0.0138582,0.0045561,0.0121517,0.00451883,0.0124137,0.00444813,0.0145392,0.00333848,0.0190383,0.00316532,0.0242027,0.00298605,0.0295987,0.00283998,0.0353796,0.00347318,0.0422155,0.00331083,0.0481469,0.00314618,0.0541051,-0.00808683,0.0659988,-0.00911278,0.0722904,-0.0101416,0.0785901,-0.0111729,0.0848961,-0.0122062,0.091207,-0.0132412,0.0975217,-0.0166966,0.0977819,-0.017809,0.103643,-0.0189213,0.109506
0.00250025,0.0148073,0.00432203,0.0183574,0.00612979,0.0234393,0.00792394,0.0292573,0.00727276,0.0272617,0.00880393,0.0325683,0.0103224,0.0380679,0.0118274,0.0436804,0.0132085,0.0490913,0.0149476,0.0553586,0.0164497,0.0611644,0.0176019,0.0737277,0.0191264,0.0804792,0.020651,0.0872532,0.0123935,0.111217,0.0132478,0.119288,0.0141019,0.12737,0.0149558,0.135463,0.022138,0.154562,0.0233191,0.16325
0.00359684,0.0107354,0.00150547,0.0140698,-0.00058398,0.0202258,-0.00267127,0.0273769,-0.0047562,0.0349204,-0.00683787,0.0426465,-0.00891326,0.0504619,-0.0109701,0.0582935,-0.0129267,0.0656836,-0.0153653,0.0747035,-0.00574327,0.076634,-0.00680532,0.0844301,-0.00786602,0.0922417,-0.00892592,0.100062,-0.00998568,0.107884,-0.0146285,0.119696,-0.0159769,0.127851,-0.0173256,0.13601,-0.0186747,0.144173,-0.0200241,0.152337
-0.00538734,0.0320808,0.00163832,0.0137378,0.00398683,0.0173639,0.00635739,0.0229464,0.00874064,0.0294034,0.0111284,0.0362569,0.0134981,0.0429202,0.0159913,0.0508636,0.0183825,0.0581286,0.0207908,0.0655056,0.0232041,0.0729348,0.0256202,0.0803981,0.0280381,0.0878861,0.0171006,0.0938088,0.018593,0.101325,0.0200771,0.108857,0.0215663,0.116392,0.023055,0.123933,0.0245449,0.131479,0.0260344,0.139029
0.0010641,0.0347044,0.000686007,0.0424152,0.000308938,0.0541385,-6.72598e-05,0.0678045,-0.000442319,0.082383,-0.000817414,0.0971978,-0.000990802,0.114458,-0.00166734,0.131765,-0.00199578,0.146731,-0.00236282,0.162564,-0.00341443,0.185545,-0.00501678,0.207969,-0.00659089,0.230183,-0.00811971,0.252086,-0.00959941,0.27366,-0.00358501,0.264498,-0.00438851,0.282934,-0.00513711,0.301212,-0.00584932,0.319375,-0.0065364,0.337461
-0.000971115,0.0217828,0.00285622,0.0195987,0.00667731,0.0261336,0.0104776,0.036961,0.0142124,0.0489915,0.0183533,0.0679468,0.0160365,0.0907135,0.0228346,0.0645227,0.0267033,0.073004,0.0305934,0.0813882,0.0345072,0.0896571,0.0384479,0.097792,0.0424166,0.105789,0.0464168,0.113628,0.0504519,0.121292,0.0545246,0.128766,0.0586372,0.136045,0.0623483,0.143037,0.066204,0.151577,0.0700539,0.160146
0.00509334,0.0236373,0.000890759,0.0195921,-0.000198023,0.0305202,-0.00130945,0.0425163,-0.00243256,0.0549284,-0.00355352,0.067322,-0.00482388,0.0816503,-0.00589988,0.0940351,-0.000805344,0.0950315,-0.0011872,0.105997,-0.00156725,0.116978,-0.00194792,0.127975,-0.00232425,0.138976,-0.00270296,0.149989,-0.00308055,0.161006,-0.00345668,0.172025,-0.00383236,0.183049,-0.00420819,0.194075,-0.0045838,0.205104,-0.00495912,0.216135
0.00254762,0.0151499,0.00341975,0.0187169,0.00429468,0.0250886,0.00515826,0.0326109,0.00594328,0.0404476,0.0076272,0.0478909,0.0126298,0.0464573,0.0131569,0.0523456,0.0134645,0.0585526,0.0136222,0.0651046,0.0136879,0.0719767,0.0137026,0.0791139,0.0136924,0.0864568,0.0136736,0.0939538,0.0147181,0.0795335,0.0155545,0.0849895,0.0163368,0.0905044,0.0170945,0.0960453,0.0178391,0.101602,0.018576,0.10717
0.00473979,0.00922723,0.00267659,0.0108571,0.000608254,0.0182296,-0.0014548,0.0269497,-0.00349511,0.0358543,-0.00545808,0.0485689,0.00133758,0.0585189,0.000489464,0.0661741,-0.00329092,0.0825038,-0.00425845,0.0920691,-0.00523259,0.101657,-0.00622883,0.111256,-0.00722526,0.120866,-0.00822327,0.130485,-0.00922527,0.14011,-0.0102292,0.14974,-0.0112318,0.159374,-0.0122418,0.16901,-0.0292363,0.163147,-0.0311694,0.172057
0.00127101,0.00984521,0.0036534,0.0124341,0.00603248,0.0177772,0.00840434,0.0240757,0.0107702,0.0305825,0.0119032,0.0382269,0.0160645,0.0458446,0.0182348,0.0526509,0.00623459,0.0629916,0.00809866,0.0698184,0.0102521,0.076529,0.0125976,0.083164,0.0150623,0.0897558,0.0175963,0.0963271,0.0122798,0.1085,0.0136602,0.115955,0.0150108,0.123434,0.0163246,0.130938,0.028371,0.1307,0.0301636,0.13792
0.00668562,0.00811416,0.0132295,0.0136418,0.0197758,0.0216428,0.026292,0.0301728,0.032662,0.0386807,0.0372854,0.0454095,0.0469474,0.0580631,0.0532992,0.0667505,0.0379408,0.071759,0.0420585,0.0803175,0.0461709,0.088896,0.0502802,0.0974888,0.05439,0.106093,0.0584921,0.114703,0.0625962,0.12332,0.0667005,0.131942,0.0708029,0.140568,0.0749046,0.149197,0.0790128,0.157831,0.0831083,0.166463
0.00102021,0.0129948,0.00540317,0.0204502,0.00978879,0.0296238,0.0141666,0.0393167,0.0185122,0.0491714,0.0226925,0.0589366,0.0259717,0.0644041,0.0322743,0.0809252,0.0365553,0.0907646,0.0409266,0.100889,0.0383964,0.0812936,0.04208,0.0889691,0.0458591,0.0969437,0.049718,0.105153,0.0536396,0.113543,0.0576089,0.122072,0.0616138,0.130708,0.0648238,0.133779,0.0683598,0.141413,0.0817636,0.161615
0.00273162,0.0228261,0.00378073,0.0315629,0.00482975,0.0437693,0.00103619,0.0524957,0.001429,0.0662378,0.0017764,0.0800355,0.00216999,0.0920701,0.00242945,0.108604,0.00268974,0.122437,0.00294128,0.136392,-0.00099128,0.135498,-0.000925504,0.148319,-0.000859016,0.161149,-0.000791533,0.173991,-0.0007233,0.186842,-0.000654405,0.199699,-0.000584836,0.212562,-0.000515156,0.225428,-0.000444856,0.238298,-0.000374222,0.251172
0.000351236,0.012671,0.00198351,0.0150104,0.00360631,0.0210746,0.00798571,0.0231958,0.0100966,0.0303046,0.0122102,0.0376869,0.0142928,0.045065,0.0165283,0.0531765,0.0186321,0.0607444,0.0207596,0.0684464,0.0228922,0.0761876,0.0250271,0.0839509,0.0262013,0.095257,0.0282796,0.103257,0.030358,0.111263,0.0324364,0.119274,0.0345147,0.12729,0.036593,0.135308,0.0386714,0.14333,0.0407509,0.151354
-0.00230698,0.0185971,0.00340115,0.0194298,0.00909567,0.0264996,0.0147627,0.0362809,0.020371,0.0470182,0.0211675,0.047393,0.0260985,0.0577063,0.0313763,0.0688167,0.0362091,0.0790362,0.0411679,0.0895579,0.0461379,0.100123,0.0473327,0.0957913,0.0520921,0.105108,0.0568518,0.114429,0.0616117,0.123753,0.0663721,0.133079,0.0711326,0.142408,0.0758938,0.151738,0.0806549,0.161069,0.0854151,0.170402
0.00223282,0.0151052,0.000715061,0.0193793,-0.00080024,0.0298538,-0.0023107,0.0420757,-0.00381209,0.0547683,-0.00530068,0.067302,0.000553081,0.0840327,9.51437e-06,0.0985835,-0.000474503,0.1127,-0.000965097,0.126933,-0.0014552,0.141204,-0.00194439,0.155499,-0.00169017,0.180681,-0.00220676,0.195581,-0.00272358,0.210485,-0.00324066,0.225394,-0.00375796,0.240306,-0.00427535,0.255221,-0.00479292,0.270138,-0.00531057,0.285058
-0.00179793,0.011179,-0.00132164,0.0164263,-0.00084695,0.0291957,-0.000376074,0.0432292,8.42243e-05,0.0575222,0.000502486,0.0716998,0.0133774,0.0663677,0.0161121,0.0780687,0.0188467,0.0893898,0.0215945,0.100842,0.0243503,0.112312,0.0271118,0.123792,0.0298777,0.135277,0.0326471,0.146767,0.0354193,0.158259,0.0554997,0.158062,0.0593588,0.168749,0.0632183,0.179445,0.0670782,0.190138,0.0709384,0.200832
-0.00501302,0.0149013,-0.00138547,0.0196885,0.00223392,0.0270259,0.00583548,0.0353165,0.00940044,0.043934,-0.000822312,0.046981,-0.000507067,0.0558588,0.000921313,0.0645038,0.00176086,0.0733248,0.00259781,0.0821878,0.00343095,0.0910775,0.00426085,0.0999863,0.00508815,0.108909,0.00591333,0.117843,0.00673679,0.126786,0.00755883,0.135736,-0.00587249,0.136369,-0.00586823,0.144777,-0.00586404,0.153188,-0.00586011,0.161601
0.00640202,0.0310413,0.0105767,0.0301098,0.0147373,0.0346791,0.0188651,0.0429589,0.0229081,0.0530852,0.0208224,0.0430477,0.0237927,0.0512289,0.0266347,0.0595917,0.0295114,0.0682825,0.0323878,0.0771479,0.0352626,0.0861308,0.0381357,0.0951969,0.0410076,0.104324,0.0438782,0.113497,0.046748,0.122705,0.0044916,0.112603,0.00468561,0.120066,0.00487874,0.127552,0.00507115,0.135057,0.00526296,0.142579
0.00886507,0.0193563,0.00959683,0.0169933,0.0103316,0.0235612,0.0110776,0.0341297,0.0118846,0.0456761,-0.00620608,0.0699399,-0.00844822,0.0853829,-0.010739,0.100421,-0.0130301,0.115683,-0.0153299,0.130992,-0.0176363,0.14633,-0.0199478,0.161687,-0.0222632,0.177058,-0.0245817,0.19244,-0.0269027,0.207831,-0.0575722,0.241031,-0.0613809,0.257509,-0.0651915,0.273991,-0.0689907,0.290473,-0.0728161,0.30696
0.000398081,0.0181407,0.00297715,0.0257595,0.00555028,0.0352611,0.00811373,0.045386,0.0107124,0.0555609,-0.00281049,0.0499129,-0.003125,0.0583881,-0.00352898,0.0666304,-0.00394292,0.0749353,-0.00436681,0.0832713,-0.00479845,0.0916281,-0.00523609,0.1,-0.00567841,0.108383,-0.007119,0.0950956,-0.00779002,0.102027,-0.00845895,0.108961,-0.0091265,0.1159,-0.00979293,0.122843,-0.0104584,0.129791,-0.0111232,0.136741
-0.00462457,0.039085,0.00282588,0.037071,0.010236,0.0368133,0.0175281,0.0383065,0.0177019,0.0455223,0.0230456,0.0548405,0.0280496,0.064606,0.0331495,0.0748573,0.0382436,0.0853723,0.0433304,0.0960613,0.0484113,0.106871,0.0534873,0.117768,0.0585595,0.128729,0.0503386,0.159035,0.0543439,0.17101,0.0583496,0.182999,0.0623556,0.195,0.0663616,0.207011,0.070368,0.219031,0.0743746,0.231058
-0.00318921,0.0292214,0.00541918,0.0238909,0.0140054,0.0426987,0.0225351,0.0677167,0.0308956,0.0936197,0.0383332,0.114576,0.0452185,0.139014,0.0518236,0.16276,0.0584411,0.186665,0.0650312,0.210575,0.071597,0.234476,0.0781426,0.258366,0.0846719,0.282245,0.0650378,0.26662,0.0693637,0.287111,0.0736929,0.307612,0.078025,0.328124,0.082359,0.348642,0.0866951,0.369168,0.0910328,0.389699
